broj_karte|sifra_konkretnog_leta|kupac|prodavac|sediste|datum_prodaje|obrisana|status|putnici
62|0003|{'ime': 'fnhriozyrf', 'prezime': 'tirlxxttef', 'korisnicko_ime': 'uypxxqujkr', 'lozinka': 'inuydwjjvo', 'email': 'ywnbeyzgmn@email.com', 'pasos': '735954790', 'drzavljanstvo': 'pxthuiwlzu', 'telefon': '775104', 'pol': 'zdrzhfommv', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6662|14.01.2023.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'hxntafefdx', 'prezime': 'taxxtyxfpa', 'korisnicko_ime': 'kkoygshwxz', 'lozinka': 'vertcpbcrm', 'email': 'rfhfnjycgp@email.com', 'pasos': '850060010', 'drzavljanstvo': 'sqxxrtonvz', 'telefon': '451698', 'pol': 'ughpohrmpb', 'uloga': 'korisnik'}, {'ime': 'wbyqpdmbzu', 'prezime': 'puxlgftjnv', 'korisnicko_ime': 'yttyyxndev', 'lozinka': 'nbgjlofbxd', 'email': 'yopovgboku@email.com', 'pasos': '392138943', 'drzavljanstvo': 'cnmggotlye', 'telefon': '573052', 'pol': 'aqphckmdhl', 'uloga': 'korisnik'}, {'ime': 'idqfdivpch', 'prezime': 'mukwvjrtrd', 'korisnicko_ime': 'msvxirxdws', 'lozinka': 'fxlbxtsatw', 'email': 'azmxahjpvg@email.com', 'pasos': '186628709', 'drzavljanstvo': 'byemdkzdyh', 'telefon': '568580', 'pol': 'oyxmdqcamu', 'uloga': 'korisnik'}]
63|0004|{'ime': 'fqpqnfjkum', 'prezime': 'zlnhkfrkom', 'korisnicko_ime': 'ywafysrjqc', 'lozinka': 'xffnaalxmb', 'email': 'feudwlchyp@email.com', 'pasos': '916353053', 'drzavljanstvo': 'omblchmxbp', 'telefon': '306996', 'pol': 'zxenswdgpx', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7226|13.06.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'ubcjrhinop', 'prezime': 'atguygpjzm', 'korisnicko_ime': 'qijqnqygka', 'lozinka': 'ylgcnzjvxe', 'email': 'xgmjsjadgv@email.com', 'pasos': '426119978', 'drzavljanstvo': 'djvoazakde', 'telefon': '835246', 'pol': 'xukwsrtvfh', 'uloga': 'korisnik'}, {'ime': 'cpblzrajrl', 'prezime': 'fioxlbglzl', 'korisnicko_ime': 'qymhpzxcix', 'lozinka': 'bupssljxdq', 'email': 'eesuhkrphr@email.com', 'pasos': '409204718', 'drzavljanstvo': 'uyycsytygg', 'telefon': '469548', 'pol': 'gkppieourq', 'uloga': 'korisnik'}, {'ime': 'imdsdtisdv', 'prezime': 'nwvwsoicbn', 'korisnicko_ime': 'zszjfptgyw', 'lozinka': 'droubonfpq', 'email': 'gyjdjoovnf@email.com', 'pasos': '869406554', 'drzavljanstvo': 'hwfkcobqtf', 'telefon': '524066', 'pol': 'dkorbwlbhk', 'uloga': 'korisnik'}]
64|0005|{'ime': 'ylkypnlfgs', 'prezime': 'ifnbbvadgm', 'korisnicko_ime': 'vloyehuzlf', 'lozinka': 'ajkekugxwm', 'email': 'nayasxnrsb@email.com', 'pasos': '129620980', 'drzavljanstvo': 'mnqetfvnmn', 'telefon': '408594', 'pol': 'ablyocfgxf', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6768|28.04.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'rzijrvcjrt', 'prezime': 'bpijccbquc', 'korisnicko_ime': 'ypsarxjgyy', 'lozinka': 'ftxihsxyke', 'email': 'uiqgbzvrlp@email.com', 'pasos': '263201706', 'drzavljanstvo': 'tkduqttfjw', 'telefon': '679835', 'pol': 'hadvydrbjr', 'uloga': 'korisnik'}, {'ime': 'znkhzcneqg', 'prezime': 'ipkvrhwedc', 'korisnicko_ime': 'vixcddnwsh', 'lozinka': 'gzxucvjomr', 'email': 'bdhblebcci@email.com', 'pasos': '446083879', 'drzavljanstvo': 'ctpdaweygk', 'telefon': '488908', 'pol': 'mhzlzjmdol', 'uloga': 'korisnik'}, {'ime': 'ttuoxdptzw', 'prezime': 'eahhivmwja', 'korisnicko_ime': 'cgvlxqqxhh', 'lozinka': 'euohtikilm', 'email': 'brcreiddxu@email.com', 'pasos': '728176301', 'drzavljanstvo': 'samglckxjp', 'telefon': '256641', 'pol': 'tdivnxtmku', 'uloga': 'korisnik'}]
65|0006|{'ime': 'ahjrersmoz', 'prezime': 'uwyejlnqzo', 'korisnicko_ime': 'jmtbqdkjxx', 'lozinka': 'lisndtamyb', 'email': 'iznlreqzxy@email.com', 'pasos': '492159079', 'drzavljanstvo': 'mdqwrkwkjw', 'telefon': '841886', 'pol': 'psidvhrucl', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6986|15.05.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'knuyhyjliw', 'prezime': 'boutrrmjbz', 'korisnicko_ime': 'thshgtmizo', 'lozinka': 'gswxxtrfvf', 'email': 'qqvgncvurx@email.com', 'pasos': '650625406', 'drzavljanstvo': 'orivlttvih', 'telefon': '191884', 'pol': 'iwevjusczm', 'uloga': 'korisnik'}, {'ime': 'bqziiqbfge', 'prezime': 'eovfntzvhu', 'korisnicko_ime': 'zvfhwilnbn', 'lozinka': 'ukybidaxbu', 'email': 'nmijlktzio@email.com', 'pasos': '688590803', 'drzavljanstvo': 'qnpcbvdbhh', 'telefon': '182689', 'pol': 'xnzdcjlsai', 'uloga': 'korisnik'}, {'ime': 'pdzvpvndzk', 'prezime': 'rfapnqyeal', 'korisnicko_ime': 'rpnszlefqp', 'lozinka': 'zkkvfmluvh', 'email': 'wlbdqbnobt@email.com', 'pasos': '846356498', 'drzavljanstvo': 'tpugbujvba', 'telefon': '365019', 'pol': 'iaxiskihll', 'uloga': 'korisnik'}]
66|0007|{'ime': 'fynyasuthm', 'prezime': 'ocotfbglna', 'korisnicko_ime': 'nspekguifl', 'lozinka': 'mpoklovmli', 'email': 'sobkenillo@email.com', 'pasos': '658998442', 'drzavljanstvo': 'vtjeaozkwp', 'telefon': '163066', 'pol': 'buzyxbutgw', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6669|09.02.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'gdiqwgtcis', 'prezime': 'nntxztlhlo', 'korisnicko_ime': 'hpbhgbqave', 'lozinka': 'oikgiqmyqi', 'email': 'ssoilxilbd@email.com', 'pasos': '358885352', 'drzavljanstvo': 'mswzbigvrg', 'telefon': '236279', 'pol': 'wiyjlpzsdb', 'uloga': 'korisnik'}, {'ime': 'myhvttnvtd', 'prezime': 'gkkcirfadp', 'korisnicko_ime': 'dzravqkyey', 'lozinka': 'usrorkjilo', 'email': 'uopojggomz@email.com', 'pasos': '463849281', 'drzavljanstvo': 'pnrbzdhhxg', 'telefon': '448273', 'pol': 'uyifowxsqz', 'uloga': 'korisnik'}, {'ime': 'lirwgaiwkb', 'prezime': 'bmnzsvwdck', 'korisnicko_ime': 'xmvkqnmvak', 'lozinka': 'xgqmyrdvra', 'email': 'pqoeffqsmj@email.com', 'pasos': '628722023', 'drzavljanstvo': 'yudhbztgdx', 'telefon': '604419', 'pol': 'dgrqwgfjtk', 'uloga': 'korisnik'}]
67|0008|{'ime': 'gfjdtfwqur', 'prezime': 'hcqehosxcj', 'korisnicko_ime': 'fqovssxokw', 'lozinka': 'kzpwkhwcqh', 'email': 'zcydjxtrwx@email.com', 'pasos': '252563159', 'drzavljanstvo': 'ebfllpgssz', 'telefon': '310120', 'pol': 'wnqitvfpoo', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7060|15.07.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'denrhagobr', 'prezime': 'uxapyewvxl', 'korisnicko_ime': 'jbanbxmpza', 'lozinka': 'syplomxdhm', 'email': 'njchwqkzyc@email.com', 'pasos': '351431694', 'drzavljanstvo': 'kucriapekb', 'telefon': '884792', 'pol': 'ragqwbxtgg', 'uloga': 'korisnik'}, {'ime': 'avsyoxnmuw', 'prezime': 'yxoizcaour', 'korisnicko_ime': 'bzvqmhcfpl', 'lozinka': 'vzozvhtgfx', 'email': 'kyhkacjvyx@email.com', 'pasos': '273198656', 'drzavljanstvo': 'iscdvrizms', 'telefon': '741344', 'pol': 'upkzeefutf', 'uloga': 'korisnik'}, {'ime': 'hrqxbpibru', 'prezime': 'iensirzmfy', 'korisnicko_ime': 'bnjhsuclcv', 'lozinka': 'bclvkqlgqj', 'email': 'hsbcelwwwq@email.com', 'pasos': '568321579', 'drzavljanstvo': 'tmfzmurklh', 'telefon': '851292', 'pol': 'lckchoqwqr', 'uloga': 'korisnik'}]
68|0009|{'ime': 'xtdzqhsadk', 'prezime': 'zbemvpytqq', 'korisnicko_ime': 'xzduvamtgx', 'lozinka': 'ikiakjverw', 'email': 'gfvlgnazmj@email.com', 'pasos': '664422542', 'drzavljanstvo': 'nrmlzgbxnw', 'telefon': '843893', 'pol': 'znskjuorgi', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7017|16.01.2023.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'zfbuzdltnq', 'prezime': 'moxqmeivag', 'korisnicko_ime': 'jwiqviefzf', 'lozinka': 'pvhocyprxq', 'email': 'tqchqxbifa@email.com', 'pasos': '400390531', 'drzavljanstvo': 'isqxkhwzmx', 'telefon': '520284', 'pol': 'ghmztuvcrx', 'uloga': 'korisnik'}, {'ime': 'wdojqnutly', 'prezime': 'atfllskeav', 'korisnicko_ime': 'uhxyulrugr', 'lozinka': 'ywslaypvpu', 'email': 'ensguacnge@email.com', 'pasos': '284225165', 'drzavljanstvo': 'updeixvijx', 'telefon': '860819', 'pol': 'ijmzazyizg', 'uloga': 'korisnik'}, {'ime': 'lyvysvwhry', 'prezime': 'iaciggnqkr', 'korisnicko_ime': 'yzodybbzmd', 'lozinka': 'bcoqljitfd', 'email': 'tlpehvgbpf@email.com', 'pasos': '637041866', 'drzavljanstvo': 'etqmxbsvtz', 'telefon': '642130', 'pol': 'xpgfywfspn', 'uloga': 'korisnik'}]
69|0010|{'ime': 'brzfyiilmk', 'prezime': 'jcitvafzee', 'korisnicko_ime': 'ntyoxckkkn', 'lozinka': 'jdwlxmlghx', 'email': 'bhsmbtjpux@email.com', 'pasos': '595375914', 'drzavljanstvo': 'vqbixfyajv', 'telefon': '245997', 'pol': 'knnjqbmqgl', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7062|16.06.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'fxbeqkmyzf', 'prezime': 'wfqzauttqk', 'korisnicko_ime': 'nkzytjfiwv', 'lozinka': 'qybqoetaap', 'email': 'xvzlrhtnrz@email.com', 'pasos': '820454291', 'drzavljanstvo': 'erjdmpttya', 'telefon': '174772', 'pol': 'brlzptdtib', 'uloga': 'korisnik'}, {'ime': 'bwaisgauwp', 'prezime': 'mzcbdujbnn', 'korisnicko_ime': 'rypuypdgen', 'lozinka': 'ezrrpjwnbq', 'email': 'gmuezsqkll@email.com', 'pasos': '755684742', 'drzavljanstvo': 'tntaoftzew', 'telefon': '425288', 'pol': 'vnibcfhvsv', 'uloga': 'korisnik'}, {'ime': 'zczinxtkal', 'prezime': 'wxtxxtwkle', 'korisnicko_ime': 'eiejpupong', 'lozinka': 'caynfogbgz', 'email': 'ghfyladjtb@email.com', 'pasos': '641397975', 'drzavljanstvo': 'xndpgynbje', 'telefon': '879684', 'pol': 'vefibeflii', 'uloga': 'korisnik'}]
70|0011|{'ime': 'itkxvmmdae', 'prezime': 'hoahzchssd', 'korisnicko_ime': 'xcvznmntwi', 'lozinka': 'xfjdpfcsie', 'email': 'doanblivzo@email.com', 'pasos': '688990292', 'drzavljanstvo': 'ewjiahgawu', 'telefon': '619461', 'pol': 'llnsnbofta', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6527|01.06.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'gowupwlxjf', 'prezime': 'ezdsnfqfdt', 'korisnicko_ime': 'slgzvutyse', 'lozinka': 'igvsebitgo', 'email': 'jgidamjaou@email.com', 'pasos': '359459105', 'drzavljanstvo': 'kroekhzggn', 'telefon': '510125', 'pol': 'ujtrbzwlhs', 'uloga': 'korisnik'}, {'ime': 'aetyoijrfj', 'prezime': 'zliobiwuhx', 'korisnicko_ime': 'qatvrqaeiv', 'lozinka': 'ystovnlybt', 'email': 'rvbpqktcqi@email.com', 'pasos': '952802677', 'drzavljanstvo': 'ivawivegjk', 'telefon': '441619', 'pol': 'dgwxlcissd', 'uloga': 'korisnik'}, {'ime': 'yilrhllgaf', 'prezime': 'wfjvtofkaj', 'korisnicko_ime': 'axuluvqphp', 'lozinka': 'ekzuvuepru', 'email': 'rujmngnpti@email.com', 'pasos': '354431983', 'drzavljanstvo': 'wxrhbdpgkh', 'telefon': '898123', 'pol': 'lczjvqwihu', 'uloga': 'korisnik'}]
71|0012|{'ime': 'dzjlteqclh', 'prezime': 'fgskvxdvvb', 'korisnicko_ime': 'rxuhuinzew', 'lozinka': 'ajmfhpioan', 'email': 'zukliddfod@email.com', 'pasos': '828882466', 'drzavljanstvo': 'sqloxuvybc', 'telefon': '711938', 'pol': 'vqkofgqqwh', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6749|05.12.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'tvjyyvitzr', 'prezime': 'mitunbhmrh', 'korisnicko_ime': 'bulplyogfg', 'lozinka': 'crahdlwyxy', 'email': 'hljpdayhgu@email.com', 'pasos': '887123183', 'drzavljanstvo': 'fswddadiwr', 'telefon': '991641', 'pol': 'mxmquhsial', 'uloga': 'korisnik'}, {'ime': 'apyiwdvmmi', 'prezime': 'svbaxvodnr', 'korisnicko_ime': 'mthzdoulsg', 'lozinka': 'kebrwwczhd', 'email': 'tlginfqzpv@email.com', 'pasos': '596504250', 'drzavljanstvo': 'ikobmsvmrt', 'telefon': '195470', 'pol': 'bmtxiauzbl', 'uloga': 'korisnik'}, {'ime': 'oyxjcxcfpf', 'prezime': 'exqyerzhed', 'korisnicko_ime': 'cbnaxgksti', 'lozinka': 'iytwroukar', 'email': 'tckawfomdv@email.com', 'pasos': '122347993', 'drzavljanstvo': 'uwkbelqzyt', 'telefon': '265641', 'pol': 'znleikfhub', 'uloga': 'korisnik'}]
72|0013|{'ime': 'hfogdobefr', 'prezime': 'edxhfrzsnl', 'korisnicko_ime': 'xeuyfovxsp', 'lozinka': 'aiuckmmsgh', 'email': 'thyvmzvbvp@email.com', 'pasos': '239074568', 'drzavljanstvo': 'sxdbjduhdb', 'telefon': '731766', 'pol': 'rcpxkdjyqf', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7184|12.04.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'wczgjuabjh', 'prezime': 'viplqtrahh', 'korisnicko_ime': 'pbvzbzluom', 'lozinka': 'wlvsiatwae', 'email': 'wjysvyplqe@email.com', 'pasos': '660986373', 'drzavljanstvo': 'wmygtpindj', 'telefon': '206881', 'pol': 'ghrswnyuhb', 'uloga': 'korisnik'}, {'ime': 'oapjoobzio', 'prezime': 'ygyuawgtle', 'korisnicko_ime': 'econzkwdef', 'lozinka': 'oovolsedgd', 'email': 'qyczeqnnnt@email.com', 'pasos': '651267856', 'drzavljanstvo': 'auepelmsba', 'telefon': '906449', 'pol': 'ngnqdslyet', 'uloga': 'korisnik'}, {'ime': 'tyrkltrrga', 'prezime': 'iaymmrqkoa', 'korisnicko_ime': 'gyyouzxhgy', 'lozinka': 'pppgyjdtdf', 'email': 'byoqzmwzzl@email.com', 'pasos': '662183378', 'drzavljanstvo': 'xsezwwaztz', 'telefon': '505915', 'pol': 'jenrtlwhbf', 'uloga': 'korisnik'}]
73|0014|{'ime': 'lkvcxsqtbb', 'prezime': 'syztuhjtfj', 'korisnicko_ime': 'zdyupqjphf', 'lozinka': 'prwjwoptex', 'email': 'vtpiexqrqe@email.com', 'pasos': '283129249', 'drzavljanstvo': 'tywcxffbjy', 'telefon': '333573', 'pol': 'tlarvahkrq', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|6960|17.01.2023.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'cbcwhuvmcu', 'prezime': 'tpiiwvzdan', 'korisnicko_ime': 'ptfkwdnbrq', 'lozinka': 'jpxccqgild', 'email': 'sxwbswqqqc@email.com', 'pasos': '150955124', 'drzavljanstvo': 'ycvddhkqjl', 'telefon': '677481', 'pol': 'bnwyzpkshs', 'uloga': 'korisnik'}, {'ime': 'hrnpnzotel', 'prezime': 'quxjktbjkb', 'korisnicko_ime': 'moprpgysjq', 'lozinka': 'kaphodcaiy', 'email': 'fjzzefegbm@email.com', 'pasos': '273089996', 'drzavljanstvo': 'jpnjjhshnt', 'telefon': '107333', 'pol': 'tqyxgtzdql', 'uloga': 'korisnik'}, {'ime': 'bigwgctiui', 'prezime': 'ltqwycdznp', 'korisnicko_ime': 'sdipldirjc', 'lozinka': 'walehdoapl', 'email': 'uyrexbhuoj@email.com', 'pasos': '432338082', 'drzavljanstvo': 'tyreqeqqtg', 'telefon': '745965', 'pol': 'yiujtxvulv', 'uloga': 'korisnik'}]
74|0015|{'ime': 'jwhyajnocz', 'prezime': 'ntdfdeuyly', 'korisnicko_ime': 'wksbekurtp', 'lozinka': 'pgyqxsjrhu', 'email': 'dpbtdgdauu@email.com', 'pasos': '836062311', 'drzavljanstvo': 'exjtmeztwb', 'telefon': '614818', 'pol': 'awxgnuipts', 'uloga': 'korisnik'}|{'ime': 'zznaqjajkk', 'prezime': 'bhiyocuxee', 'korisnicko_ime': 'xhsefgbbbc', 'lozinka': 'eqomtmproo', 'email': 'qqaqbdhjdq@email.com', 'pasos': '480558525', 'drzavljanstvo': 'botoeztehm', 'telefon': '709872', 'pol': 'jbjcwnrruv', 'uloga': 'prodavac'}|7017|21.06.2022.|False||[{'ime': 'mwfzjjquft', 'prezime': 'hwukaihqvk', 'korisnicko_ime': 'jbuijirvqz', 'lozinka': 'vacnywanyn', 'email': 'rtyedegylm@email.com', 'pasos': '776017561', 'drzavljanstvo': 'tavdumnuwy', 'telefon': '681837', 'pol': 'hsqpjceulf', 'uloga': 'korisnik'}, {'ime': 'jvjgtnadfv', 'prezime': 'rwnaxpzkek', 'korisnicko_ime': 'teikmitwgk', 'lozinka': 'vdltmqetsu', 'email': 'flbqkvheft@email.com', 'pasos': '281448586', 'drzavljanstvo': 'wpcamhojah', 'telefon': '377607', 'pol': 'umquwncyep', 'uloga': 'korisnik'}, {'ime': 'urycoayqkr', 'prezime': 'ffyvtpikhj', 'korisnicko_ime': 'kfvnrxvbfe', 'lozinka': 'fbqdllcysr', 'email': 'ipdcuzedht@email.com', 'pasos': '850632192', 'drzavljanstvo': 'xawdidnezx', 'telefon': '127749', 'pol': 'fufnamidml', 'uloga': 'korisnik'}, {'ime': 'umynnxftuz', 'prezime': 'fkmqikkhdc', 'korisnicko_ime': 'prbrpbpgkw', 'lozinka': 'yxpxkgchaw', 'email': 'gdcgfmlxbo@email.com', 'pasos': '380520520', 'drzavljanstvo': 'hkytniivvg', 'telefon': '230177', 'pol': 'vgntwggnhp', 'uloga': 'korisnik'}]
